,property_link,suburb,address,property_type,price,attributes,closest_school
121,https://www.domain.com.au/1-245-williamstown-road-yarraville-vic-3013-16106972,YARRAVILLE VIC 3013,"1/245 Williamstown Road, YARRAVILLE VIC 3013",House,$550 per week,"['3 Beds', '1 Bath', '1 Parking']",0.2 km away
122,https://www.domain.com.au/322-union-road-balwyn-vic-3103-16106967,BALWYN VIC 3103,"322 Union Road, BALWYN VIC 3103",House,$650 weekly,"['4 Beds', '3 Baths', '2 Parking']",0.6 km away
123,https://www.domain.com.au/5-229-233-childs-road-mill-park-vic-3082-16106965,MILL PARK VIC 3082,"5/229-233 Childs Road, MILL PARK VIC 3082",House,$370,"['2 Beds', '1 Bath', '1 Parking']",0.4 km away
124,https://www.domain.com.au/12-st-johns-court-south-morang-vic-3752-16106950,SOUTH MORANG VIC 3752,"12 St Johns Court, SOUTH MORANG VIC 3752",House,$450 Per Week/$1955 Per Calendar Month,"['3 Beds', '2 Baths', '2 Parking']",0.6 km away
125,https://www.domain.com.au/27-greig-street-reservoir-vic-3073-16106947,RESERVOIR VIC 3073,"27 Greig Street, RESERVOIR VIC 3073",House,$650 per week,"['4 Beds', '2 Baths', '4 Parking', '766m² ']",1.3 km away
126,https://www.domain.com.au/32-lilyturf-drive-tarneit-vic-3029-16106942,TARNEIT VIC 3029,"32 Lilyturf Drive, TARNEIT VIC 3029",House,$410,"['4 Beds', '2 Baths', '2 Parking']",0.3 km away
127,https://www.domain.com.au/5-ruff-street-sale-vic-3850-16106929,SALE VIC 3850,"5 Ruff Street, SALE VIC 3850",House,$300 per week,"['3 Beds', '1 Bath', '− Parking']",0.6 km away
128,https://www.domain.com.au/203-yarra-street-geelong-vic-3220-15762592,GEELONG VIC 3220,"203 Yarra Street, GEELONG VIC 3220",House,$650,"['3 Beds', '2 Baths', '− Parking']",0.1 km away
129,https://www.domain.com.au/246-boardwalk-boulevard-point-cook-vic-3030-16106920,POINT COOK VIC 3030,"246 Boardwalk Boulevard, POINT COOK VIC 3030",House,$550,"['4 Beds', '2 Baths', '2 Parking']",0.2 km away
130,https://www.domain.com.au/24-eaglevale-rd-weir-views-vic-3338-16106906,WEIR VIEWS VIC 3338,"24 Eaglevale Rd, WEIR VIEWS VIC 3338",House,$410,"['3 Beds', '2 Baths', '2 Parking']",1.7 km away
131,https://www.domain.com.au/2-426-dorset-road-boronia-vic-3155-16106902,BORONIA VIC 3155,"2/426 Dorset Road, BORONIA VIC 3155",House,$470 pw,"['3 Beds', '1 Bath', '2 Parking']",0.9 km away
132,https://www.domain.com.au/42-cameron-road-croydon-vic-3136-16106900,CROYDON VIC 3136,"42 Cameron Road, CROYDON VIC 3136",House,$460.00 Per Week,"['3 Beds', '1 Bath', '2 Parking']",1.4 km away
133,https://www.domain.com.au/47-summerhill-road-reservoir-vic-3073-16106893,RESERVOIR VIC 3073,"47 Summerhill Road, RESERVOIR VIC 3073",House,$450 per week,"['3 Beds', '1 Bath', '3 Parking', '580m² ']",0.5 km away
134,https://www.domain.com.au/23-aquatic-drive-werribee-south-vic-3030-16106883,WERRIBEE SOUTH VIC 3030,"23 Aquatic Drive, WERRIBEE SOUTH VIC 3030",House,$575 PER WEEK,"['4 Beds', '3 Baths', '2 Parking']",6.8 km away
135,https://www.domain.com.au/32-henbury-street-tarneit-vic-3029-16106881,TARNEIT VIC 3029,"32 Henbury Street, TARNEIT VIC 3029",House,$435,"['4 Beds', '2 Baths', '2 Parking']",0.6 km away
136,https://www.domain.com.au/58-horizon-boulevard-greenvale-vic-3059-16106869,GREENVALE VIC 3059,"58 Horizon Boulevard, GREENVALE VIC 3059",House,$515 Per Week,"['3 Beds', '2 Baths', '2 Parking']",2.1 km away
137,https://www.domain.com.au/2-41a-raglan-street-darley-vic-3340-11890576,DARLEY VIC 3340,"2/41a Raglan Street, DARLEY VIC 3340",House,$360 per week,"['3 Beds', '1 Bath', '1 Parking']",0.3 km away
138,https://www.domain.com.au/73-queensville-street-kingsville-vic-3012-16106843,KINGSVILLE VIC 3012,"73 Queensville Street, KINGSVILLE VIC 3012",House,$495.00,"['2 Beds', '1 Bath', '− Parking']",0.9 km away
139,https://www.domain.com.au/4-telford-street-tungamah-vic-3728-16063955,TUNGAMAH VIC 3728,"4 Telford Street, TUNGAMAH VIC 3728",House,$350 per week,"['3 Beds', '1 Bath', '5 Parking']",0.4 km away
140,https://www.domain.com.au/10-axle-drive-truganina-vic-3029-16106831,TRUGANINA VIC 3029,"10 Axle Drive, TRUGANINA VIC 3029",House,$500 pw,"['4 Beds', '2 Baths', '2 Parking']",1.7 km away
141,https://www.domain.com.au/2-lawson-avenue-frankston-south-vic-3199-16057959,FRANKSTON SOUTH VIC 3199,"2 Lawson Avenue, FRANKSTON SOUTH VIC 3199",House,$550 pw,"['4 Beds', '2 Baths', '2 Parking']",0.9 km away
142,https://www.domain.com.au/8-ramleh-road-reservoir-vic-3073-16106818,RESERVOIR VIC 3073,"8 Ramleh Road, RESERVOIR VIC 3073",House,$450 Per Week,"['3 Beds', '1 Bath', '2 Parking']",0.9 km away
143,https://www.domain.com.au/23-cornubia-road-manor-lakes-vic-3024-12098374,MANOR LAKES VIC 3024,"23 Cornubia Road, MANOR LAKES VIC 3024",House,$400.00 per week,"['4 Beds', '2 Baths', '2 Parking']",1.4 km away
144,https://www.domain.com.au/555-hogans-road-tarneit-vic-3029-16106799,TARNEIT VIC 3029,"555 Hogans Road, TARNEIT VIC 3029",House,$375,"['3 Beds', '2 Baths', '2 Parking']",0.7 km away
145,https://www.domain.com.au/15-mitre-crescent-frankston-north-vic-3200-16106792,FRANKSTON NORTH VIC 3200,"15 Mitre Crescent, FRANKSTON NORTH VIC 3200",House,$430 pw,"['3 Beds', '1 Bath', '2 Parking']",0.4 km away
146,https://www.domain.com.au/24-banon-street-wallan-vic-3756-15057836,WALLAN VIC 3756,"24 Banon Street, WALLAN VIC 3756",House,$450.00 per week,"['4 Beds', '2 Baths', '2 Parking']",1.1 km away
147,https://www.domain.com.au/24-ormerod-court-gisborne-vic-3437-16106779,GISBORNE VIC 3437,"24 Ormerod Court, GISBORNE VIC 3437",House,$600.00,"['4 Beds', '3 Baths', '2 Parking']",1.6 km away
148,https://www.domain.com.au/4-gilmour-road-camberwell-vic-3124-16106772,CAMBERWELL VIC 3124,"4 Gilmour Road, CAMBERWELL VIC 3124",House,$900 pw,"['4 Beds', '2 Baths', '3 Parking']",0.7 km away
149,https://www.domain.com.au/26-turva-avenue-tarneit-vic-3029-16106771,TARNEIT VIC 3029,"26 Turva Avenue, TARNEIT VIC 3029",House,$430 pw,"['4 Beds', '2 Baths', '2 Parking']",0.6 km away
150,https://www.domain.com.au/4-29-cavalier-st-doncaster-east-vic-3109-16106762,DONCASTER EAST VIC 3109,"4/29 Cavalier St, DONCASTER EAST VIC 3109",House,$450 weekly,"['2 Beds', '1 Bath', '1 Parking']",0.4 km away
151,https://www.domain.com.au/63-duff-street-cranbourne-vic-3977-16106755,CRANBOURNE VIC 3977,"63 Duff Street, CRANBOURNE VIC 3977",House,$400 weekly,"['3 Beds', '2 Baths', '− Parking']",0.4 km away
152,https://www.domain.com.au/1-83-hogans-road-hoppers-crossing-vic-3029-15906467,HOPPERS CROSSING VIC 3029,"1/83 Hogans Road, HOPPERS CROSSING VIC 3029",House,$320,"['2 Beds', '1 Bath', '2 Parking']",0.5 km away
153,https://www.domain.com.au/19-christopher-street-mcloughlins-beach-vic-3874-15712056,MCLOUGHLINS BEACH VIC 3874,"19 Christopher Street, MCLOUGHLINS BEACH VIC 3874",House,$320 pw,"['2 Beds', '1 Bath', '2 Parking', '1,533m² ']",8.5 km away
154,https://www.domain.com.au/33-buckley-street-sale-vic-3850-16106728,SALE VIC 3850,"33 Buckley Street, SALE VIC 3850",House,$380.00,"['3 Beds', '1 Bath', '1 Parking']",0.5 km away
155,https://www.domain.com.au/4-fingleton-crescent-sunbury-vic-3429-13834540,SUNBURY VIC 3429,"4 FINGLETON CRESCENT, SUNBURY VIC 3429",House,$390,"['3 Beds', '2 Baths', '2 Parking']",1.1 km away
156,https://www.domain.com.au/6-greaves-street-cranbourne-vic-3977-16106719,CRANBOURNE VIC 3977,"6 Greaves Street, CRANBOURNE VIC 3977",House,$450 per week,"['5 Beds', '2 Baths', '− Parking']",0.6 km away
157,https://www.domain.com.au/15-moroka-avenue-weir-views-vic-3338-14969781,WEIR VIEWS VIC 3338,"15 Moroka Avenue, WEIR VIEWS VIC 3338",House,$365 Per Week / $1582 Per Month,"['4 Beds', '2 Baths', '2 Parking']",1.9 km away
158,https://www.domain.com.au/51-couch-street-sunshine-vic-3020-16106714,SUNSHINE VIC 3020,"51 Couch Street, SUNSHINE VIC 3020",House,$390.00,"['3 Beds', '1 Bath', '4 Parking']",0.5 km away
159,https://www.domain.com.au/15-phillips-st-coburg-vic-3058-9445515,COBURG VIC 3058,"15 Phillips St, COBURG VIC 3058",House,$620.00 per week,"['3 Beds', '1 Bath', '− Parking']",0.6 km away
160,https://www.domain.com.au/2-5-harris-pl-portland-vic-3305-16106652,PORTLAND VIC 3305,"2/5 Harris Pl, PORTLAND VIC 3305",House,$410 weekly,"['3 Beds', '1 Bath', '2 Parking']",0.4 km away
161,https://www.domain.com.au/26-clarence-street-elsternwick-vic-3185-12646931,ELSTERNWICK VIC 3185,"26 Clarence Street, ELSTERNWICK VIC 3185",House,$850 Per Week,"['3 Beds', '1 Bath', '2 Parking']",0.9 km away
162,https://www.domain.com.au/1-134-bambra-road-caulfield-vic-3162-16106695,CAULFIELD VIC 3162,"1/134 Bambra Road, CAULFIELD VIC 3162",House,$720 per week,"['3 Beds', '2 Baths', '3 Parking']",0.7 km away
163,https://www.domain.com.au/35-parkmore-road-keysborough-vic-3173-16106690,KEYSBOROUGH VIC 3173,"35 Parkmore Road, KEYSBOROUGH VIC 3173",House,$440,"['3 Beds', '1 Bath', '1 Parking']",0.7 km away
164,https://www.domain.com.au/131-ballarto-road-carrum-downs-vic-3201-16106689,CARRUM DOWNS VIC 3201,"131 Ballarto Road, CARRUM DOWNS VIC 3201",House,$415 wk,"['3 Beds', '1 Bath', '1 Parking']",0.9 km away
165,https://www.domain.com.au/6-windham-street-wallan-vic-3756-16106679,WALLAN VIC 3756,"6 Windham Street, WALLAN VIC 3756",House,$365 wk,"['3 Beds', '1 Bath', '1 Parking']",0.2 km away
166,https://www.domain.com.au/10-thornhill-road-highton-vic-3216-16106668,HIGHTON VIC 3216,"10 Thornhill Road, HIGHTON VIC 3216",House,$550.00,"['4 Beds', '2 Baths', '− Parking']",0.4 km away
167,https://www.domain.com.au/18-stenhouse-avenue-brooklyn-vic-3012-16106662,BROOKLYN VIC 3012,"18 Stenhouse Avenue, BROOKLYN VIC 3012",House,$350/WEEK,"['3 Beds', '1 Bath', '2 Parking']",4.5 km away
168,https://www.domain.com.au/7-lloyd-avenue-epping-vic-3076-15924535,EPPING VIC 3076,"7 Lloyd Avenue, EPPING VIC 3076",House,"$1,735","['3 Beds', '1 Bath', '2 Parking']",0.2 km away
169,https://www.domain.com.au/203-burnside-road-bannockburn-vic-3331-16106173,BANNOCKBURN VIC 3331,"203 Burnside Road, BANNOCKBURN VIC 3331",House,$610 per week,"['4 Beds', '2 Baths', '− Parking', '7,800m² ']",1.7 km away
170,https://www.domain.com.au/3-gardiner-street-berwick-vic-3806-16106655,BERWICK VIC 3806,"3 Gardiner Street, BERWICK VIC 3806",House,$450 per week,"['3 Beds', '2 Baths', '2 Parking', '908m² ']",1.4 km away
171,https://www.domain.com.au/25-superior-waters-pakenham-vic-3810-16106653,PAKENHAM VIC 3810,"25 Superior Waters, PAKENHAM VIC 3810",House,$500 Per Week,"['4 Beds', '2 Baths', '2 Parking', '347m² ']",0.5 km away
172,https://www.domain.com.au/41-grosvenor-street-south-yarra-vic-3141-16106633,SOUTH YARRA VIC 3141,"41 Grosvenor Street, SOUTH YARRA VIC 3141",House,$690.00 per week,"['2 Beds', '2 Baths', '1 Parking']",0.8 km away
173,https://www.domain.com.au/316-hogans-road-hoppers-crossing-vic-3029-16106629,HOPPERS CROSSING VIC 3029,"316 Hogans Road, HOPPERS CROSSING VIC 3029",House,$390 Per Week pw,"['4 Beds', '2 Baths', '2 Parking']",0.4 km away
174,https://www.domain.com.au/42-lakeview-avenue-rowville-vic-3178-16106626,ROWVILLE VIC 3178,"42 Lakeview Avenue, ROWVILLE VIC 3178",House,$490 Per Week,"['3 Beds', '1 Bath', '2 Parking']",0.9 km away
175,https://www.domain.com.au/16-stenhouse-avenue-brooklyn-vic-3012-16106615,BROOKLYN VIC 3012,"16 Stenhouse Avenue, BROOKLYN VIC 3012",House,$330/WEEK,"['3 Beds', '1 Bath', '2 Parking']",4.5 km away
176,https://www.domain.com.au/765-cranbourne-frankston-road-cranbourne-south-vic-3977-16106610,CRANBOURNE SOUTH VIC 3977,"765 Cranbourne Frankston Road, CRANBOURNE SOUTH VIC 3977",House,$390,"['2 Beds', '1 Bath', '1 Parking']",1.2 km away
177,https://www.domain.com.au/8-vernon-st-huntingdale-vic-3166-13003639,HUNTINGDALE VIC 3166,"8 Vernon St, HUNTINGDALE VIC 3166",House,$470,"['3 Beds', '1 Bath', '4 Parking']",0.5 km away
178,https://www.domain.com.au/28-portside-way-safety-beach-vic-3936-16106589,SAFETY BEACH VIC 3936,"28 Portside Way, SAFETY BEACH VIC 3936",House,$645 per week,"['3 Beds', '2 Baths', '2 Parking']",2.9 km away
179,https://www.domain.com.au/11-birralee-road-fairhaven-vic-3231-16106571,FAIRHAVEN VIC 3231,"11 Birralee Road, FAIRHAVEN VIC 3231",House,$700,"['3 Beds', '2 Baths', '2 Parking', '996m² ']",2.6 km away
180,https://www.domain.com.au/16-creekstone-drive-alfredton-vic-3350-15761712,ALFREDTON VIC 3350,"16 Creekstone Drive, ALFREDTON VIC 3350",House,$450.00 per week,"['4 Beds', '2 Baths', '2 Parking']",1.1 km away
181,https://www.domain.com.au/house39-windsor-avenue-mckinnon-vic-3204-16106572,MCKINNON VIC 3204,"House39 Windsor Avenue, MCKINNON VIC 3204",House,$590 per week,"['3 Beds', '1 Bath', '1 Parking']",0.1 km away
182,https://www.domain.com.au/29-margot-circuit-kalkallo-vic-3064-16106570,KALKALLO VIC 3064,"29 Margot Circuit, KALKALLO VIC 3064",House,$460,"['4 Beds', '2 Baths', '2 Parking']",7.1 km away
183,https://www.domain.com.au/7-hempstead-avenue-vermont-south-vic-3133-15432931,VERMONT SOUTH VIC 3133,"7 Hempstead Avenue, VERMONT SOUTH VIC 3133",House,$630 p.w.,"['4 Beds', '2 Baths', '2 Parking']",0.8 km away
184,https://www.domain.com.au/1-46-barry-street-reservoir-vic-3073-16106567,RESERVOIR VIC 3073,"1/46 Barry Street, RESERVOIR VIC 3073",House,$405 Per Week,"['2 Beds', '1 Bath', '1 Parking']",0.3 km away
185,https://www.domain.com.au/9-queen-street-south-ararat-vic-3377-16106565,ARARAT VIC 3377,"9 Queen Street South, ARARAT VIC 3377",House,$350 pw,"['3 Beds', '1 Bath', '1 Parking']",0.9 km away
186,https://www.domain.com.au/114-gowanbrae-drive-gowanbrae-vic-3043-16106555,GOWANBRAE VIC 3043,"114 Gowanbrae Drive, GOWANBRAE VIC 3043",House,$490pw/$2129pcm,"['3 Beds', '2 Baths', '1 Parking']",1 km away
187,https://www.domain.com.au/62-batman-avenue-shepparton-vic-3630-16106554,SHEPPARTON VIC 3630,"62 Batman Avenue, SHEPPARTON VIC 3630",House,$440 p/w,"['3 Beds', '2 Baths', '2 Parking']",0.8 km away
188,https://www.domain.com.au/1-19-duke-street-kew-vic-3101-16106539,KEW VIC 3101,"1/19 Duke Street, KEW VIC 3101",House,$700 weekly,"['3 Beds', '2 Baths', '1 Parking']",1 km away
189,https://www.domain.com.au/22-grundy-avenue-nyora-vic-3987-16106531,NYORA VIC 3987,"22 Grundy Avenue, NYORA VIC 3987",House,$370 Per Week,"['2 Beds', '1 Bath', '1 Parking']",0.1 km away
190,https://www.domain.com.au/20-beaumont-street-canterbury-vic-3126-16106527,CANTERBURY VIC 3126,"20 Beaumont Street, CANTERBURY VIC 3126",House,"$1,200.00","['4 Beds', '2 Baths', '4 Parking']",0.5 km away
191,https://www.domain.com.au/41a-south-road-braybrook-vic-3019-16106518,BRAYBROOK VIC 3019,"41A South Road, BRAYBROOK VIC 3019",House,$550,"['4 Beds', '2 Baths', '4 Parking']",0 km away
192,https://www.domain.com.au/64-iris-loop-armstrong-creek-vic-3217-16106514,ARMSTRONG CREEK VIC 3217,"64 Iris Loop, ARMSTRONG CREEK VIC 3217",House,$440 Per Week,"['4 Beds', '2 Baths', '2 Parking']",2.2 km away
193,https://www.domain.com.au/26-watford-road-st-albans-vic-3021-16106513,ST ALBANS VIC 3021,"26 Watford Road, ST ALBANS VIC 3021",House,$370 per week,"['3 Beds', '1 Bath', '3 Parking']",0.3 km away
194,https://www.domain.com.au/14-isabella-grove-taylors-hill-vic-3037-16106509,TAYLORS HILL VIC 3037,"14 Isabella Grove, TAYLORS HILL VIC 3037",House,$560 per week pw,"['5 Beds', '2 Baths', '2 Parking', '631m² ']",0.7 km away
195,https://www.domain.com.au/1311-18-claremont-street-south-yarra-vic-3141-16106506,SOUTH YARRA VIC 3141,"1311/18 Claremont Street, SOUTH YARRA VIC 3141",House,$620,"['2 Beds', '2 Baths', '− Parking']",1.6 km away
196,https://www.domain.com.au/104-twelfth-street-mildura-vic-3500-16106502,MILDURA VIC 3500,"104 Twelfth Street, MILDURA VIC 3500",House,$330.00 per week,"['3 Beds', '1 Bath', '1 Parking']",0.2 km away
197,https://www.domain.com.au/101-narr-maen-drive-croydon-hills-vic-3136-16106498,CROYDON HILLS VIC 3136,"101 Narr-Maen Drive, CROYDON HILLS VIC 3136",House,$600 per week,"['4 Beds', '2 Baths', '2 Parking']",1.1 km away
198,https://www.domain.com.au/2-parkvista-drive-truganina-vic-3029-16106487,TRUGANINA VIC 3029,"2 Parkvista Drive, TRUGANINA VIC 3029",House,$440,"['4 Beds', '2 Baths', '2 Parking']",0.1 km away
199,https://www.domain.com.au/12-tyndall-street-cranbourne-east-vic-3977-15301543,CRANBOURNE EAST VIC 3977,"12 Tyndall Street, CRANBOURNE EAST VIC 3977",House,$395 per week,"['3 Beds', '2 Baths', '1 Parking']",0.4 km away
200,https://www.domain.com.au/23-candy-street-northcote-vic-3070-16106388,NORTHCOTE VIC 3070,"23 Candy Street, NORTHCOTE VIC 3070",House,$820.00 per week,"['3 Beds', '1 Bath', '1 Parking']",0.7 km away
201,https://www.domain.com.au/27-frank-avenue-truganina-vic-3029-16106476,TRUGANINA VIC 3029,"27 Frank Avenue, TRUGANINA VIC 3029",House,$460.00 per week,"['4 Beds', '2 Baths', '2 Parking']",3 km away
202,https://www.domain.com.au/7a-becker-street-beaufort-vic-3373-16106470,BEAUFORT VIC 3373,"7a Becker Street, BEAUFORT VIC 3373",House,$240.00 per week,"['2 Beds', '1 Bath', '1 Parking']",0.9 km away
203,https://www.domain.com.au/5-27-disraeli-street-kew-vic-3101-15325113,KEW VIC 3101,"5/27 Disraeli Street, KEW VIC 3101",House,$430 per week,"['2 Beds', '1 Bath', '1 Parking']",0.6 km away
204,https://www.domain.com.au/5-camberwell-parade-mickleham-vic-3064-16106463,MICKLEHAM VIC 3064,"5 Camberwell Parade, MICKLEHAM VIC 3064",House,$460 per week,"['4 Beds', '2 Baths', '2 Parking']",6 km away
205,https://www.domain.com.au/15-papley-avenue-lang-lang-vic-3984-16106456,LANG LANG VIC 3984,"15 Papley Avenue, LANG LANG VIC 3984",House,$630 Per Week,"['4 Beds', '2 Baths', '2 Parking']",0.5 km away
206,https://www.domain.com.au/2-tracey-place-greensborough-vic-3088-16106455,GREENSBOROUGH VIC 3088,"2 Tracey Place, GREENSBOROUGH VIC 3088",House,$675 pw,"['4 Beds', '2 Baths', '4 Parking']",0.6 km away
207,https://www.domain.com.au/14-thomas-st-camberwell-vic-3124-16106434,CAMBERWELL VIC 3124,"14 Thomas St, CAMBERWELL VIC 3124",House,"$1,600 weekly","['5 Beds', '4 Baths', '2 Parking']",0.3 km away
208,https://www.domain.com.au/33-park-street-st-kilda-west-vic-3182-16106432,ST KILDA WEST VIC 3182,"33 Park Street, ST KILDA WEST VIC 3182",House,"$1,270 per week","['5 Beds', '2 Baths', '3 Parking']",0.5 km away
209,https://www.domain.com.au/23-gloaming-ride-kurunjang-vic-3337-16106428,KURUNJANG VIC 3337,"23 Gloaming Ride, KURUNJANG VIC 3337",House,$620 pw,"['4 Beds', '2 Baths', '5 Parking']",0.8 km away
210,https://www.domain.com.au/8-rowan-place-bayswater-vic-3153-15802974,BAYSWATER VIC 3153,"8 Rowan Place, BAYSWATER VIC 3153",House,$440,"['2 Beds', '2 Baths', '1 Parking']",0.1 km away
211,https://www.domain.com.au/9-basalt-drive-clyde-north-vic-3978-16106424,CLYDE NORTH VIC 3978,"9 Basalt Drive, CLYDE NORTH VIC 3978",House,$490 per week,"['4 Beds', '2 Baths', '2 Parking', '400.31m² ']",1.1 km away
212,https://www.domain.com.au/63-middle-park-drive-sanctuary-lakes-vic-3030-16106423,SANCTUARY LAKES VIC 3030,"63 Middle Park Drive, SANCTUARY LAKES VIC 3030",House,$510 per week,"['4 Beds', '2 Baths', '2 Parking']",1.2 km away
213,https://www.domain.com.au/30-pendragon-crescent-derrimut-vic-3026-16106419,DERRIMUT VIC 3026,"30 Pendragon Crescent, DERRIMUT VIC 3026",House,$430 Per Week,"['3 Beds', '2 Baths', '2 Parking']",0.1 km away
214,https://www.domain.com.au/43-henry-st-melton-vic-3337-16106412,MELTON VIC 3337,"43 Henry St, MELTON VIC 3337",House,$350 weekly,"['3 Beds', '1 Bath', '2 Parking']",0.8 km away
215,https://www.domain.com.au/49-brockhoff-drive-burwood-vic-3125-16106398,BURWOOD VIC 3125,"49 Brockhoff Drive, BURWOOD VIC 3125",House,$740 per week,"['4 Beds', '2 Baths', '2 Parking']",0.2 km away
216,https://www.domain.com.au/1-atkins-avenue-watsonia-north-vic-3087-16106395,WATSONIA NORTH VIC 3087,"1 Atkins Avenue, WATSONIA NORTH VIC 3087",House,$550 per week,"['3 Beds', '2 Baths', '2 Parking']",1 km away
217,https://www.domain.com.au/6-rose-bush-court-lyndhurst-vic-3975-16106394,LYNDHURST VIC 3975,"6 Rose Bush Court, LYNDHURST VIC 3975",House,$575,"['4 Beds', '2 Baths', '2 Parking', '544m² ']",1.5 km away
218,https://www.domain.com.au/49-pengana-avenue-glenroy-vic-3046-16106393,GLENROY VIC 3046,"49 Pengana Avenue, GLENROY VIC 3046",House,$380.00,"['2 Beds', '1 Bath', '1 Parking']",0.8 km away
219,https://www.domain.com.au/16-whiteside-road-officer-vic-3809-16106382,OFFICER VIC 3809,"16 Whiteside Road, OFFICER VIC 3809",House,$470per week,"['4 Beds', '2 Baths', '2 Parking']",2.5 km away
220,https://www.domain.com.au/50-allison-street-sunshine-west-vic-3020-16106380,SUNSHINE WEST VIC 3020,"50 Allison Street, SUNSHINE WEST VIC 3020",House,$350,"['3 Beds', '1 Bath', '4 Parking']",0.3 km away
221,https://www.domain.com.au/3-kilmore-street-brookfield-vic-3338-12882902,BROOKFIELD VIC 3338,"3 Kilmore Street, BROOKFIELD VIC 3338",House,$360.00 per week,"['4 Beds', '2 Baths', '2 Parking']",1.9 km away
